loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,lOCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
18.0,3.0,3.0,1.0,42.0,189.99,0.08,12.44,15.27,2364.32,0.06,131.35,11,0,3,1,14.0,9.0,26.0,16.0,5.0,False
19.0,4.0,3.0,2.0,46.0,208.08,0.08,13.22,15.74,2751.33,0.07,152.85,13,0,4,0,14.0,9.0,29.0,17.0,7.0,False
47.0,6.0,4.0,4.0,189.0,1072.09,0.05,21.5,49.86,23049.9,0.36,1280.55,42,2,3,0,17.0,34.0,103.0,86.0,11.0,False
9.0,2.0,1.0,2.0,14.0,48.43,0.28,3.6,13.45,174.36,0.02,9.69,5,1,1,0,6.0,5.0,8.0,6.0,3.0,False
57.0,6.0,5.0,5.0,126.0,695.97,0.05,20.58,33.82,14323.04,0.23,795.72,33,13,7,1,21.0,25.0,77.0,49.0,11.0,False
5.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,2,0,1,0,4.0,2.0,4.0,2.0,1.0,False
4.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,2,0,0,0,4.0,2.0,4.0,2.0,1.0,False
19.0,1.0,1.0,1.0,117.0,590.19,0.12,8.44,69.95,4979.76,0.2,276.65,14,0,3,0,9.0,24.0,72.0,45.0,1.0,False
11.0,3.0,1.0,2.0,25.0,106.2,0.13,7.56,14.04,803.12,0.04,44.62,8,0,1,0,11.0,8.0,14.0,11.0,5.0,False
29.0,5.0,3.0,4.0,51.0,252.66,0.1,10.31,24.5,2605.6,0.08,144.76,15,10,4,0,15.0,16.0,29.0,22.0,9.0,False
17.0,1.0,1.0,1.0,16.0,48.0,0.67,1.5,32.0,72.0,0.02,4.0,6,5,4,0,3.0,5.0,11.0,5.0,1.0,False
34.0,2.0,1.0,2.0,79.0,391.38,0.13,7.77,50.35,3042.1,0.13,169.01,18,7,7,0,9.0,22.0,41.0,38.0,3.0,False
8.0,1.0,1.0,1.0,27.0,89.69,0.12,8.25,10.87,739.96,0.03,41.11,5,0,1,0,6.0,4.0,16.0,11.0,1.0,False
19.0,2.0,1.0,2.0,43.0,188.87,0.09,11.38,16.6,2148.39,0.06,119.36,11,0,2,0,13.0,8.0,29.0,14.0,3.0,False
56.0,8.0,1.0,6.0,152.0,808.93,0.05,19.8,40.86,16016.87,0.27,889.83,42,6,5,0,15.0,25.0,86.0,66.0,15.0,False
206.0,22.0,1.0,22.0,608.0,3907.17,0.02,48.77,80.11,190569.02,1.3,10587.17,173,1,30,0,24.0,62.0,356.0,252.0,43.0,False
79.0,7.0,5.0,7.0,151.0,798.1,0.05,21.64,36.89,17267.89,0.27,959.33,55,13,9,0,17.0,22.0,95.0,56.0,13.0,False
34.0,5.0,1.0,5.0,114.0,589.37,0.05,20.58,28.64,12128.64,0.2,673.81,23,5,4,0,17.0,19.0,68.0,46.0,9.0,False
4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,4,0,0,0,3.0,2.0,3.0,2.0,1.0,False
14.0,2.0,1.0,1.0,44.0,146.16,0.05,18.67,7.83,2728.41,0.05,151.58,11,0,0,1,7.0,3.0,28.0,16.0,3.0,False
33.0,1.0,1.0,1.0,84.0,430.86,0.13,7.79,55.3,3357.12,0.14,186.51,21,0,7,0,11.0,24.0,50.0,34.0,1.0,False
109.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,23.0,False
76.0,12.0,7.0,8.0,317.0,1880.04,0.02,43.46,43.26,81705.68,0.63,4539.2,67,0,7,0,24.0,37.0,183.0,134.0,23.0,False
67.0,6.0,1.0,2.0,333.0,1849.68,0.02,51.11,36.19,94539.1,0.62,5252.17,49,3,13,0,20.0,27.0,195.0,138.0,11.0,False
14.0,3.0,1.0,2.0,35.0,151.27,0.1,9.78,15.47,1479.06,0.05,82.17,10,0,2,0,11.0,9.0,19.0,16.0,5.0,False
88.0,9.0,1.0,6.0,269.0,1588.95,0.04,24.31,65.34,38633.74,0.53,2146.32,71,0,15,0,17.0,43.0,146.0,123.0,17.0,False
18.0,3.0,1.0,3.0,41.0,182.84,0.16,6.25,29.25,1142.73,0.06,63.48,15,0,1,0,10.0,12.0,26.0,15.0,5.0,False
30.0,5.0,5.0,1.0,68.0,343.02,0.05,20.77,16.52,7124.24,0.11,395.79,27,0,1,0,20.0,13.0,43.0,27.0,9.0,False
17.0,3.0,1.0,2.0,39.0,171.3,0.09,11.33,15.11,1941.4,0.06,107.86,8,3,3,1,12.0,9.0,22.0,17.0,5.0,False
12.0,2.0,1.0,1.0,17.0,62.91,0.25,4.0,15.73,251.63,0.02,13.98,10,0,0,0,8.0,5.0,12.0,5.0,3.0,False
16.0,6.0,6.0,2.0,61.0,267.93,0.05,21.25,12.61,5693.54,0.09,316.31,13,0,1,0,15.0,6.0,44.0,17.0,11.0,False
11.0,2.0,1.0,2.0,20.0,71.7,0.17,6.0,11.95,430.2,0.02,23.9,7,0,2,0,8.0,4.0,14.0,6.0,3.0,False
17.0,2.0,1.0,2.0,43.0,204.46,0.1,10.0,20.45,2044.6,0.07,113.59,16,0,1,0,15.0,12.0,27.0,16.0,3.0,False
19.0,3.0,1.0,3.0,45.0,203.56,0.15,6.54,31.13,1330.97,0.07,73.94,16,0,1,0,10.0,13.0,28.0,17.0,5.0,False
54.0,10.0,10.0,4.0,180.0,988.53,0.04,27.04,36.56,26728.43,0.33,1484.91,41,4,7,0,19.0,26.0,106.0,74.0,19.0,False
29.0,7.0,1.0,7.0,52.0,220.89,0.23,4.38,50.38,968.53,0.07,53.81,26,1,0,0,6.0,13.0,33.0,19.0,13.0,False
75.0,7.0,5.0,3.0,111.0,555.0,0.04,27.64,20.08,15341.79,0.19,852.32,34,12,25,1,18.0,14.0,68.0,43.0,13.0,False
4.0,1.0,1.0,1.0,12.0,41.51,0.29,3.5,11.86,145.3,0.01,8.07,2,0,0,0,7.0,4.0,8.0,4.0,1.0,False
37.0,14.0,14.0,13.0,160.0,845.66,0.06,17.64,47.94,14917.52,0.28,828.75,32,0,2,1,14.0,25.0,97.0,63.0,27.0,False
19.0,3.0,1.0,3.0,125.0,625.0,0.07,14.32,43.65,8948.86,0.21,497.16,13,0,3,0,10.0,22.0,62.0,63.0,5.0,False
11.0,2.0,1.0,2.0,25.0,102.19,0.12,8.57,11.92,875.88,0.03,48.66,7,0,2,0,10.0,7.0,13.0,12.0,3.0,False
24.0,5.0,1.0,5.0,100.0,504.44,0.07,13.71,36.78,6918.03,0.17,384.33,21,0,1,0,12.0,21.0,52.0,48.0,9.0,False
26.0,2.0,1.0,2.0,74.0,343.65,0.22,4.5,76.37,1546.4,0.11,85.91,20,1,3,0,5.0,20.0,38.0,36.0,3.0,False
17.0,3.0,1.0,3.0,35.0,145.95,0.14,7.0,20.85,1021.63,0.05,56.76,14,1,0,0,9.0,9.0,21.0,14.0,5.0,False
15.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,7.0,False
42.0,1.0,1.0,1.0,104.0,463.78,0.08,13.33,34.78,6183.75,0.15,343.54,27,8,5,0,10.0,12.0,72.0,32.0,1.0,False
6.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,0,0,3.0,1.0,3.0,1.0,1.0,False
27.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6.0,False
35.0,10.0,5.0,7.0,142.0,739.74,0.03,29.84,24.79,22075.47,0.25,1226.41,27,2,3,1,18.0,19.0,79.0,63.0,19.0,False
57.0,14.0,13.0,6.0,222.0,1336.97,0.03,34.43,38.83,46034.98,0.45,2557.5,46,0,9,0,28.0,37.0,132.0,91.0,27.0,False
6.0,1.0,1.0,1.0,8.0,20.68,0.5,2.0,10.34,41.36,0.01,2.3,2,0,1,0,4.0,2.0,6.0,2.0,1.0,False
8.0,2.0,1.0,2.0,13.0,43.19,0.17,5.83,7.4,251.91,0.01,14.0,6,0,2,0,7.0,3.0,8.0,5.0,3.0,False
33.0,10.0,1.0,9.0,168.0,847.46,0.04,23.71,35.74,20096.87,0.28,1116.49,30,0,1,0,12.0,21.0,85.0,83.0,19.0,False
17.0,16.0,16.0,16.0,126.0,577.71,0.06,15.71,36.76,9078.23,0.19,504.35,14,0,0,1,10.0,14.0,82.0,44.0,31.0,False
131.0,42.0,37.0,25.0,670.0,4247.7,0.02,63.11,67.31,268068.45,1.42,14892.69,115,12,1,0,26.0,55.0,403.0,267.0,83.0,False
74.0,12.0,1.0,8.0,181.0,1041.63,0.04,26.71,39.0,27821.73,0.35,1545.65,54,0,12,2,23.0,31.0,109.0,72.0,21.0,False
25.0,3.0,3.0,1.0,68.0,330.34,0.06,16.62,19.88,5488.77,0.11,304.93,15,1,6,0,16.0,13.0,41.0,27.0,5.0,False
4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2,0,0,0,3.0,2.0,3.0,2.0,1.0,False
19.0,3.0,1.0,3.0,38.0,166.91,0.14,7.33,22.76,1223.99,0.06,68.0,13,0,4,0,12.0,9.0,27.0,11.0,5.0,False
23.0,3.0,1.0,2.0,126.0,661.24,0.05,19.8,33.4,13092.53,0.22,727.36,18,0,3,0,18.0,20.0,82.0,44.0,5.0,False
47.0,7.0,5.0,2.0,181.0,840.54,0.02,47.81,17.58,40188.22,0.28,2232.68,40,0,5,0,17.0,8.0,136.0,45.0,13.0,False
9.0,2.0,1.0,2.0,34.0,146.95,0.17,5.73,25.66,841.6,0.05,46.76,5,0,1,1,9.0,11.0,20.0,14.0,3.0,False
12.0,3.0,3.0,2.0,29.0,125.34,0.1,10.21,12.27,1280.22,0.04,71.12,8,0,2,0,13.0,7.0,18.0,11.0,5.0,False
55.0,4.0,1.0,3.0,128.0,676.53,0.06,16.0,42.28,10824.5,0.23,601.36,22,12,19,0,13.0,26.0,64.0,64.0,7.0,False
12.0,1.0,1.0,1.0,34.0,141.78,0.15,6.5,21.81,921.55,0.05,51.2,7,0,3,0,9.0,9.0,21.0,13.0,1.0,False
23.0,3.0,1.0,3.0,87.0,446.25,0.1,10.17,43.86,4540.08,0.15,252.23,19,0,1,0,12.0,23.0,48.0,39.0,5.0,False
34.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11.0,False
31.0,5.0,1.0,5.0,96.0,503.8,0.06,17.81,28.29,8972.46,0.17,498.47,22,1,5,0,17.0,21.0,52.0,44.0,9.0,False
14.0,2.0,1.0,2.0,20.0,74.01,0.4,2.5,29.6,185.02,0.02,10.28,8,2,2,0,5.0,8.0,12.0,8.0,3.0,False
16.0,1.0,1.0,1.0,65.0,265.69,0.21,4.77,55.71,1267.11,0.09,70.4,11,0,3,0,4.0,13.0,34.0,31.0,1.0,False
4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2,0,0,0,4.0,3.0,4.0,3.0,1.0,False
29.0,6.0,1.0,1.0,74.0,325.03,0.03,29.0,11.21,9425.91,0.11,523.65,24,0,2,1,14.0,7.0,45.0,29.0,11.0,False
80.0,28.0,26.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,55.0,False
14.0,3.0,3.0,2.0,25.0,100.0,0.16,6.43,15.56,642.86,0.03,35.71,13,0,1,0,9.0,7.0,15.0,10.0,5.0,False
12.0,3.0,3.0,1.0,29.0,120.93,0.06,17.5,6.91,2116.24,0.04,117.57,9,0,1,0,15.0,3.0,22.0,7.0,5.0,False
4.0,1.0,1.0,1.0,12.0,39.86,0.4,2.5,15.95,99.66,0.01,5.54,2,0,0,0,5.0,5.0,7.0,5.0,1.0,False
4.0,2.0,1.0,1.0,14.0,51.81,0.29,3.5,14.8,181.32,0.02,10.07,2,0,0,0,7.0,6.0,8.0,6.0,3.0,False
18.0,3.0,3.0,2.0,36.0,160.54,0.1,10.5,15.29,1685.67,0.05,93.65,12,0,4,0,14.0,8.0,24.0,12.0,5.0,False
24.0,3.0,1.0,3.0,58.0,269.34,0.14,7.03,38.31,1893.82,0.09,105.21,17,0,2,3,9.0,16.0,33.0,25.0,5.0,False
20.0,3.0,1.0,2.0,91.0,459.04,0.08,11.79,38.94,5411.84,0.15,300.66,15,0,3,0,14.0,19.0,59.0,32.0,5.0,False
15.0,3.0,1.0,3.0,45.0,206.32,0.11,9.5,21.72,1960.07,0.07,108.89,10,0,3,0,12.0,12.0,26.0,19.0,5.0,False
24.0,2.0,1.0,2.0,13.0,44.97,0.23,4.38,10.28,196.76,0.01,10.93,3,14,4,1,7.0,4.0,8.0,5.0,3.0,False
11.0,1.0,1.0,1.0,19.0,70.31,0.29,3.43,20.51,241.06,0.02,13.39,6,0,3,0,6.0,7.0,11.0,8.0,1.0,False
39.0,6.0,1.0,1.0,80.0,371.51,0.05,19.73,18.83,7328.85,0.12,407.16,28,3,5,0,14.0,11.0,49.0,31.0,11.0,False
48.0,4.0,4.0,3.0,155.0,807.47,0.06,18.07,44.69,14589.43,0.27,810.52,32,0,14,0,15.0,22.0,102.0,53.0,7.0,False
43.0,12.0,8.0,7.0,167.0,888.76,0.04,22.5,39.5,19997.14,0.3,1110.95,20,15,4,2,15.0,25.0,92.0,75.0,23.0,False
96.0,15.0,9.0,9.0,334.0,2157.45,0.02,50.92,42.37,109857.36,0.72,6103.19,70,9,14,1,38.0,50.0,200.0,134.0,27.0,True
5.0,1.0,1.0,1.0,9.0,25.27,0.5,2.0,12.63,50.53,0.01,2.81,3,0,0,0,4.0,3.0,6.0,3.0,1.0,False
5.0,1.0,1.0,1.0,12.0,41.51,0.33,3.0,13.84,124.54,0.01,6.92,3,0,0,0,6.0,5.0,7.0,5.0,1.0,False
22.0,4.0,1.0,4.0,71.0,341.32,0.08,12.38,27.58,4223.86,0.11,234.66,19,0,1,0,12.0,16.0,38.0,33.0,7.0,False
29.0,11.0,8.0,3.0,108.0,544.79,0.03,33.08,16.47,18020.13,0.18,1001.12,26,0,1,0,20.0,13.0,65.0,43.0,21.0,False
20.0,2.0,1.0,2.0,64.0,304.31,0.12,8.59,35.41,2615.19,0.1,145.29,14,0,4,0,11.0,16.0,39.0,25.0,3.0,False
140.0,20.0,1.0,2.0,259.0,1608.25,0.04,27.27,58.97,43861.32,0.54,2436.74,113,1,23,1,30.0,44.0,179.0,80.0,21.0,False
108.0,1.0,1.0,1.0,468.0,2848.93,0.04,22.71,125.42,64711.47,0.95,3595.08,85,9,12,0,12.0,56.0,256.0,212.0,1.0,False
11.0,3.0,1.0,3.0,40.0,169.92,0.11,9.0,18.88,1529.25,0.06,84.96,9,0,0,0,9.0,10.0,20.0,20.0,5.0,False
25.0,4.0,1.0,4.0,53.0,262.57,0.1,10.13,25.91,2660.73,0.09,147.82,21,0,0,0,16.0,15.0,34.0,19.0,5.0,False
6.0,1.0,1.0,1.0,16.0,44.92,0.25,4.0,11.23,179.67,0.01,9.98,2,0,0,2,4.0,3.0,10.0,6.0,1.0,False
117.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11.0,False
5.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,2,0,1,0,4.0,2.0,4.0,2.0,1.0,False
18.0,5.0,5.0,3.0,64.0,307.67,0.04,24.28,12.67,7469.56,0.1,414.98,13,0,3,0,19.0,9.0,41.0,23.0,9.0,False
35.0,5.0,1.0,2.0,102.0,479.44,0.03,30.0,15.98,14383.35,0.16,799.07,30,3,2,0,15.0,11.0,58.0,44.0,9.0,False
7.0,2.0,1.0,1.0,24.0,100.08,0.23,4.4,22.75,440.34,0.03,24.46,4,0,1,0,8.0,10.0,13.0,11.0,3.0,False
17.0,2.0,1.0,2.0,44.0,193.26,0.11,9.35,20.67,1807.0,0.06,100.39,14,0,1,0,11.0,10.0,27.0,17.0,3.0,False
8.0,2.0,1.0,2.0,25.0,100.0,0.15,6.5,15.38,650.0,0.03,36.11,5,0,1,0,8.0,8.0,12.0,13.0,3.0,False
19.0,13.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,25.0,False
73.0,23.0,23.0,20.0,310.0,1838.53,0.03,32.43,56.68,59634.32,0.61,3313.02,53,7,11,0,22.0,39.0,195.0,115.0,45.0,False
26.0,1.0,1.0,1.0,68.0,340.0,0.21,4.76,71.43,1618.4,0.11,89.91,13,7,3,0,7.0,25.0,34.0,34.0,1.0,False
39.0,4.0,1.0,2.0,64.0,320.0,0.08,12.5,25.6,4000.0,0.11,222.22,30,0,7,0,16.0,16.0,39.0,25.0,5.0,False
18.0,5.0,4.0,4.0,69.0,324.33,0.06,16.36,19.82,5307.22,0.11,294.85,10,3,3,0,15.0,11.0,45.0,24.0,9.0,False
10.0,4.0,1.0,4.0,49.0,211.77,0.13,8.0,26.47,1694.2,0.07,94.12,7,0,1,0,8.0,12.0,25.0,24.0,7.0,False
15.0,2.0,1.0,2.0,54.0,240.81,0.1,10.5,22.93,2528.5,0.08,140.47,9,0,4,0,11.0,11.0,33.0,21.0,3.0,False
20.0,4.0,4.0,2.0,44.0,199.04,0.11,8.73,22.81,1737.05,0.07,96.5,18,0,0,0,12.0,11.0,28.0,16.0,7.0,False
17.0,2.0,1.0,1.0,52.0,235.23,0.08,12.35,19.05,2905.03,0.08,161.39,12,0,3,0,13.0,10.0,33.0,19.0,3.0,False
28.0,1.0,1.0,1.0,96.0,475.6,0.11,9.29,51.22,4416.31,0.16,245.35,18,0,8,0,10.0,21.0,57.0,39.0,1.0,False
138.0,66.0,63.0,59.0,721.0,4645.36,0.02,44.86,103.54,208407.84,1.55,11578.21,129,2,5,0,21.0,66.0,439.0,282.0,131.0,False
59.0,7.0,1.0,1.0,144.0,720.0,0.04,26.06,27.63,18760.0,0.24,1042.22,46,0,6,0,14.0,18.0,77.0,67.0,13.0,False
19.0,3.0,1.0,3.0,40.0,163.5,0.18,5.6,29.2,915.59,0.05,50.87,16,0,1,0,7.0,10.0,24.0,16.0,5.0,False
13.0,2.0,1.0,1.0,41.0,177.2,0.09,11.25,15.75,1993.49,0.06,110.75,8,0,3,0,12.0,8.0,26.0,15.0,3.0,False
20.0,3.0,1.0,2.0,48.0,240.0,0.11,9.0,26.67,2160.0,0.08,120.0,18,0,0,0,16.0,16.0,30.0,18.0,4.0,False
4.0,2.0,1.0,1.0,16.0,60.92,0.29,3.5,17.41,213.21,0.02,11.85,2,0,0,0,7.0,7.0,9.0,7.0,3.0,False
15.0,1.0,1.0,1.0,68.0,330.34,0.09,11.67,28.32,3854.0,0.11,214.11,10,0,3,0,14.0,15.0,43.0,25.0,1.0,False
52.0,13.0,13.0,13.0,171.0,949.83,0.06,17.81,53.34,16913.19,0.32,939.62,38,1,6,5,16.0,31.0,102.0,69.0,25.0,False
4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2,0,0,0,4.0,4.0,5.0,4.0,1.0,False
14.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,7.0,False
18.0,3.0,1.0,1.0,48.0,220.08,0.07,14.17,15.53,3117.77,0.07,173.21,11,4,1,0,15.0,9.0,31.0,17.0,5.0,False
19.0,4.0,1.0,4.0,60.0,250.2,0.06,15.63,16.01,3909.3,0.08,217.18,15,0,2,0,10.0,8.0,35.0,25.0,7.0,False
20.0,6.0,1.0,3.0,58.0,265.93,0.06,15.4,17.27,4095.29,0.09,227.52,16,0,2,0,14.0,10.0,36.0,22.0,11.0,False
74.0,15.0,13.0,4.0,205.0,1174.22,0.04,28.55,41.13,33520.42,0.39,1862.25,59,2,11,0,21.0,32.0,118.0,87.0,29.0,False
43.0,5.0,1.0,3.0,99.0,485.78,0.07,15.29,31.76,7429.61,0.16,412.76,34,2,5,0,13.0,17.0,59.0,40.0,9.0,False
14.0,3.0,3.0,1.0,28.0,116.76,0.09,11.0,10.61,1284.34,0.04,71.35,10,0,2,0,12.0,6.0,17.0,11.0,5.0,False
13.0,2.0,1.0,2.0,37.0,165.0,0.14,7.0,23.57,1154.99,0.05,64.17,8,0,2,0,11.0,11.0,23.0,14.0,3.0,False
13.0,4.0,4.0,2.0,31.0,131.69,0.08,13.0,10.13,1711.91,0.04,95.11,10,0,1,0,13.0,6.0,19.0,12.0,7.0,False
83.0,9.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,17.0,False
14.0,2.0,1.0,1.0,21.0,87.57,0.2,5.0,17.51,437.84,0.03,24.32,12,0,0,0,10.0,8.0,13.0,8.0,3.0,False
54.0,7.0,1.0,7.0,122.0,662.0,0.05,19.08,34.7,12631.04,0.22,701.72,45,0,7,0,18.0,25.0,69.0,53.0,13.0,False
6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,False
50.0,13.0,5.0,1.0,188.0,1000.52,0.03,39.81,25.13,39830.32,0.33,2212.8,41,2,4,0,19.0,21.0,100.0,88.0,25.0,False
69.0,4.0,1.0,4.0,298.0,1730.59,0.04,22.32,77.55,38621.74,0.58,2145.65,59,3,4,1,15.0,41.0,176.0,122.0,7.0,False
48.0,1.0,1.0,1.0,245.0,1544.43,0.11,9.14,168.98,14115.6,0.51,784.2,33,1,12,0,11.0,68.0,132.0,113.0,1.0,False
16.0,5.0,4.0,5.0,71.0,351.75,0.09,10.83,32.47,3810.6,0.12,211.7,10,0,4,0,13.0,18.0,41.0,30.0,9.0,False
17.0,3.0,3.0,2.0,41.0,187.98,0.1,10.5,17.9,1973.83,0.06,109.66,12,1,2,0,14.0,10.0,26.0,15.0,5.0,False
14.0,1.0,1.0,1.0,23.0,87.57,0.5,2.0,43.78,175.14,0.03,9.73,8,3,3,0,4.0,10.0,13.0,10.0,1.0,False
16.0,4.0,1.0,1.0,37.0,136.92,0.1,9.6,14.26,1314.4,0.05,73.02,13,0,1,0,8.0,5.0,25.0,12.0,7.0,False
185.0,19.0,1.0,7.0,760.0,4719.18,0.02,64.06,73.65,302377.38,1.57,16798.74,158,3,20,2,20.0,54.0,414.0,346.0,37.0,False
39.0,4.0,1.0,4.0,116.0,574.69,0.07,14.03,40.98,8059.98,0.19,447.78,27,6,2,0,11.0,20.0,65.0,51.0,7.0,False
25.0,9.0,9.0,4.0,94.0,461.25,0.04,26.25,17.57,12107.75,0.15,672.65,17,2,3,0,18.0,12.0,59.0,35.0,17.0,False
206.0,16.0,10.0,9.0,558.0,3640.15,0.03,33.19,109.66,120832.68,1.21,6712.93,106,24,74,0,20.0,72.0,319.0,239.0,31.0,False
12.0,2.0,1.0,1.0,30.0,114.22,0.21,4.88,23.43,556.83,0.04,30.93,6,0,4,0,6.0,8.0,17.0,13.0,3.0,False
7.0,2.0,1.0,2.0,25.0,102.19,0.26,3.85,26.54,393.42,0.03,21.86,5,0,0,0,7.0,10.0,14.0,11.0,3.0,False
6.0,1.0,1.0,1.0,9.0,23.26,0.5,2.0,11.63,46.53,0.01,2.58,3,0,1,0,3.0,3.0,5.0,4.0,1.0,False
12.0,1.0,1.0,1.0,31.0,114.71,0.1,9.6,11.95,1101.25,0.04,61.18,7,0,3,0,8.0,5.0,19.0,12.0,1.0,False
15.0,1.0,1.0,1.0,41.0,164.0,0.24,4.09,40.09,670.91,0.05,37.27,9,0,4,0,5.0,11.0,23.0,18.0,1.0,False
7.0,1.0,1.0,1.0,16.0,57.36,0.25,4.0,14.34,229.44,0.02,12.75,4,0,1,0,8.0,4.0,12.0,4.0,1.0,False
32.0,4.0,1.0,4.0,87.0,438.86,0.07,14.74,29.78,6467.44,0.15,359.3,26,1,3,0,14.0,19.0,47.0,40.0,7.0,False
15.0,1.0,1.0,1.0,32.0,130.8,0.24,4.09,31.97,535.09,0.04,29.73,6,4,3,0,6.0,11.0,17.0,15.0,1.0,False
86.0,16.0,16.0,5.0,262.0,1421.68,0.02,48.19,29.5,68511.5,0.47,3806.19,66,4,11,2,22.0,21.0,170.0,92.0,31.0,False
61.0,1.0,1.0,1.0,255.0,1153.51,0.01,79.69,14.48,91920.19,0.38,5106.68,43,2,13,0,15.0,8.0,170.0,85.0,1.0,False
14.0,1.0,1.0,1.0,39.0,156.0,0.1,10.0,15.6,1560.0,0.05,86.67,9,0,3,0,10.0,6.0,27.0,12.0,1.0,False
23.0,3.0,1.0,3.0,70.0,350.0,0.09,11.63,30.09,4071.05,0.12,226.17,20,0,3,0,13.0,19.0,36.0,34.0,5.0,False
23.0,8.0,7.0,8.0,60.0,302.66,0.11,8.75,34.59,2648.31,0.1,147.13,14,0,4,2,15.0,18.0,39.0,21.0,15.0,False
9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,False
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,0,0,3.0,1.0,3.0,1.0,1.0,False
30.0,4.0,1.0,3.0,128.0,676.53,0.05,21.91,30.87,14824.86,0.23,823.6,24,0,4,0,16.0,23.0,65.0,63.0,7.0,False
16.0,2.0,1.0,2.0,31.0,111.13,0.17,6.0,18.52,666.8,0.04,37.04,12,0,2,0,6.0,6.0,19.0,12.0,3.0,False
5.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,1,0,3.0,1.0,3.0,1.0,1.0,False
39.0,6.0,4.0,5.0,112.0,603.94,0.05,19.83,30.46,11973.76,0.2,665.21,29,0,8,0,19.0,23.0,64.0,48.0,11.0,False
7.0,3.0,3.0,2.0,17.0,60.94,0.17,6.0,10.16,365.67,0.02,20.31,5,0,0,0,8.0,4.0,11.0,6.0,5.0,False
44.0,2.0,1.0,2.0,90.0,423.04,0.06,15.86,26.68,6708.2,0.14,372.68,19,12,5,0,12.0,14.0,53.0,37.0,3.0,False
72.0,5.0,1.0,1.0,269.0,1421.77,0.02,44.18,32.18,62806.83,0.47,3489.27,50,9,8,0,19.0,20.0,176.0,93.0,9.0,False
5.0,1.0,1.0,1.0,15.0,51.89,0.34,2.92,17.79,151.35,0.02,8.41,3,0,0,0,5.0,6.0,8.0,7.0,1.0,False
12.0,1.0,1.0,1.0,37.0,136.92,0.21,4.69,29.21,641.8,0.05,35.66,8,0,2,0,5.0,8.0,22.0,15.0,1.0,False
13.0,1.0,1.0,1.0,29.0,107.31,0.32,3.11,34.49,333.86,0.04,18.55,6,3,2,0,4.0,9.0,15.0,14.0,1.0,False
4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2,0,0,0,4.0,4.0,5.0,4.0,1.0,False
18.0,6.0,5.0,3.0,209.0,1112.28,0.03,33.15,33.56,36868.91,0.37,2048.27,13,0,2,1,23.0,17.0,160.0,49.0,11.0,False
19.0,4.0,1.0,4.0,53.0,252.01,0.1,9.75,25.85,2457.09,0.08,136.5,16,0,0,0,13.0,14.0,32.0,21.0,5.0,False
81.0,15.0,10.0,14.0,266.0,1485.6,0.05,20.43,72.72,30348.69,0.5,1686.04,72,4,2,1,13.0,35.0,156.0,110.0,29.0,True
